Date,High,Low,Open,Close,Volume,Adj Close
2019-01-22,1496.8900146484375,1480.280029296875,1492.719970703125,1486.3199462890625,0.0,1486.3199462890625
2019-01-23,1486.800048828125,1473.4599609375,1485.9000244140625,1478.719970703125,0.0,1478.719970703125
2019-01-24,1489.699951171875,1478.18994140625,1479.4200439453125,1488.4000244140625,0.0,1488.4000244140625
2019-01-25,1505.719970703125,1487.699951171875,1487.699951171875,1501.1199951171875,0.0,1501.1199951171875
2019-01-28,1505.5799560546875,1489.43994140625,1501.1500244140625,1491.010009765625,0.0,1491.010009765625
2019-01-29,1506.0,1485.52001953125,1491.3800048828125,1502.719970703125,0.0,1502.719970703125
2019-01-30,1510.9300537109375,1497.449951171875,1501.8800048828125,1509.5,0.0,1509.5
2019-01-31,1526.1300048828125,1507.25,1510.510009765625,1515.4200439453125,0.0,1515.4200439453125
2019-02-01,1528.2900390625,1514.9300537109375,1515.780029296875,1525.68994140625,90458900.0,1525.68994140625
2019-02-04,1529.3800048828125,1520.219970703125,1526.8900146484375,1527.18994140625,0.0,1527.18994140625
2019-02-05,1544.3499755859375,1526.3499755859375,1526.3499755859375,1542.489990234375,0.0,1542.489990234375
2019-02-06,1554.050048828125,1537.6400146484375,1542.1099853515625,1551.1500244140625,0.0,1551.1500244140625
2019-02-07,1557.790771484375,1529.275146484375,1551.3477783203125,1529.275146484375,0.0,1529.275146484375
